"","s1","s2","z","stratum"
"4126",205442,465030.5,51.297112707022,"PA"
"4127",205467,465030.5,44.0443368016642,"PA"
"4128",205492,465030.5,65.7309413200303,"PA"
"4129",205517,465030.5,65.6677529707941,"PA"
"4130",205542,465030.5,28.3525041712041,"PA"
"4131",205567,465030.5,24.9218689097292,"PA"
"4132",205592,465030.5,41.0602085879024,"PA"
"4133",205617,465030.5,36.7495323249195,"PA"
"4134",205642,465030.5,46.9667254838387,"PA"
"4135",205667,465030.5,71.7552534124555,"PA"
"4136",205692,465030.5,37.9169013046179,"PA"
"4137",207067,465030.5,93.6370676277546,"RA"
"4138",207092,465030.5,121.118930171024,"RA"
"4139",207117,465030.5,164.043010184818,"RA"
"4140",207142,465030.5,130.714978792627,"RA"
"4141",207167,465030.5,167.343250037133,"RA"
"4142",207192,465030.5,130.256228370981,"RA"
"4143",207217,465030.5,96.0688751699799,"RA"
"4144",207242,465030.5,110.05105821321,"RA"
"4145",207267,465030.5,102.697500313706,"RA"
"4146",207292,465030.5,86.8929047209804,"RA"
"4147",207317,465030.5,45.3392013164496,"RA"
"4148",207342,465030.5,41.8149011877041,"RA"
"4149",207367,465030.5,47.2409718750024,"RA"
"4150",207392,465030.5,73.0700138656474,"RA"
"4151",207417,465030.5,67.0377561474898,"RA"
"4152",207442,465030.5,49.0743168356974,"RA"
"4153",207467,465030.5,68.3869200901294,"RA"
"4154",207492,465030.5,61.4048523838861,"RA"
"4155",207517,465030.5,120.779005955455,"RA"
"4156",201542,465055.5,65.0173712242823,"PA"
"4157",201567,465055.5,101.898447792541,"PA"
"4158",201592,465055.5,55.688251035141,"PA"
"4159",201767,465055.5,63.7151446018896,"PA"
"4160",201792,465055.5,72.9532455275364,"PA"
"4161",201817,465055.5,47.5684507721293,"PA"
"4162",201842,465055.5,51.8498653046602,"PA"
"4163",201867,465055.5,60.5029790345446,"PA"
"4164",201892,465055.5,48.9327147491214,"PA"
"4165",201917,465055.5,96.3676943232265,"XF"
"4166",201942,465055.5,40.8739560066103,"PA"
"4167",201967,465055.5,74.9504194082518,"PA"
"4168",201992,465055.5,63.8365136095454,"PA"
"4169",202017,465055.5,71.817963725554,"PA"
"4170",202042,465055.5,101.780639114454,"PA"
"4171",202067,465055.5,81.0583493853395,"PA"
"4172",202117,465055.5,168.821488733591,"XF"
"4173",202142,465055.5,158.549332075394,"XF"
"4174",202167,465055.5,204.16455980623,"XF"
"4175",202192,465055.5,124.567138696177,"XF"
"4176",202217,465055.5,220.047128412918,"XF"
"4177",202267,465055.5,226.11600507389,"XF"
"4178",202292,465055.5,139.600808727718,"XF"
"4179",202317,465055.5,136.978585065544,"XF"
"4180",202342,465055.5,65.4302685923909,"XF"
"4181",202367,465055.5,93.1434322069267,"XF"
"4182",202392,465055.5,112.176466277272,"XF"
"4183",202417,465055.5,138.180292972731,"XF"
"4184",202442,465055.5,93.3453803383653,"XF"
"4185",202492,465055.5,58.1151050317789,"PA"
"4186",202517,465055.5,57.1015780439796,"PA"
"4187",202542,465055.5,57.0307471256018,"PA"
"4188",202567,465055.5,47.5457851100874,"PA"
"4189",202642,465055.5,65.5256215324167,"PA"
"4190",202667,465055.5,73.1061893302345,"PA"
"4191",202692,465055.5,74.6502770790727,"PA"
"4192",202717,465055.5,107.709997343657,"BA"
"4193",202742,465055.5,64.7978714399106,"BA"
"4194",202767,465055.5,101.65700418267,"BA"
"4195",202792,465055.5,54.0723684117404,"BA"
"4196",202817,465055.5,62.8353136564603,"BA"
"4197",202842,465055.5,52.0376366953438,"BA"
"4198",202867,465055.5,54.7839869104647,"BA"
"4199",202892,465055.5,63.5352050170261,"BA"
"4200",202917,465055.5,98.3240598747838,"XF"
"4201",202942,465055.5,123.37593689605,"XF"
"4202",202967,465055.5,96.9059999535052,"XF"
"4203",202992,465055.5,98.6098607927754,"XF"
"4204",203017,465055.5,83.0476484064665,"XF"
"4205",203042,465055.5,138.146166427482,"XF"
"4206",203067,465055.5,134.73601929277,"XF"
"4207",203092,465055.5,87.6393731318324,"XF"
"4208",203117,465055.5,75.3360685934226,"XF"
"4209",203142,465055.5,66.3293530651035,"BA"
"4210",203167,465055.5,109.991251335428,"BA"
"4211",203192,465055.5,130.805138703524,"BA"
"4212",203217,465055.5,141.077494962337,"PA"
"4213",203242,465055.5,167.009400026949,"PA"
"4214",203267,465055.5,175.92416213559,"PA"
"4215",203292,465055.5,92.6932305438628,"PA"
"4216",203317,465055.5,142.798746473115,"PA"
"4217",203342,465055.5,80.436216063581,"PA"
"4218",203367,465055.5,108.155283082887,"PA"
"4219",203392,465055.5,103.606365807532,"PA"
"4220",203417,465055.5,89.8536554889326,"PA"
"4221",203442,465055.5,67.1432312452212,"BA"
"4222",203467,465055.5,76.0024249751433,"BA"
"4223",203492,465055.5,102.484310709267,"BA"
"4224",203517,465055.5,70.3568460791655,"BA"
"4225",203542,465055.5,93.7719172282324,"BA"
"4226",203567,465055.5,118.166058648875,"BA"
"4227",203592,465055.5,119.393747561576,"BA"
"4228",203617,465055.5,112.280391788445,"BA"
"4229",203642,465055.5,113.095476159009,"BA"
"4230",203667,465055.5,96.6808113104932,"BA"
"4231",203692,465055.5,94.3089432195554,"BA"
"4232",203717,465055.5,123.772677378033,"BA"
"4233",203742,465055.5,133.75903872814,"BA"
"4234",203767,465055.5,92.5681418219176,"BA"
"4235",203792,465055.5,88.0596958110173,"BA"
"4236",203817,465055.5,50.6250655992121,"BA"
"4237",203842,465055.5,64.5575914667849,"BA"
"4238",203867,465055.5,87.1620601284453,"BA"
"4239",203892,465055.5,92.3287720286681,"BA"
"4240",203917,465055.5,51.0771001057424,"BA"
"4241",203942,465055.5,38.2236636123876,"BA"
"4242",203967,465055.5,30.7146749843843,"BA"
"4243",203992,465055.5,22.8040597989469,"BA"
"4244",204017,465055.5,29.579643094793,"BA"
"4245",204042,465055.5,28.1723096204692,"BA"
"4246",204117,465055.5,52.3921829844586,"BA"
"4247",204142,465055.5,46.4717470556722,"BA"
"4248",204167,465055.5,67.0644851285608,"BA"
"4249",204192,465055.5,92.7917152830564,"BA"
"4250",204217,465055.5,70.7392976442823,"BA"
"4251",204242,465055.5,110.308703767831,"XF"
"4252",204267,465055.5,81.4574792971035,"XF"
"4253",204292,465055.5,92.4227708800979,"XF"
"4254",204317,465055.5,53.7511459306052,"XF"
"4255",204392,465055.5,52.776178449227,"BA"
"4256",204492,465055.5,89.2667966333095,"BA"
"4257",204517,465055.5,130.419247475941,"BA"
"4258",204542,465055.5,178.024977996785,"BA"
"4259",204567,465055.5,194.148596826768,"BA"
"4260",204592,465055.5,80.2760519319824,"BA"
"4261",204617,465055.5,93.73816428376,"BA"
"4262",204642,465055.5,116.04424916524,"BA"
"4263",204667,465055.5,88.1308558361995,"BA"
"4264",204692,465055.5,110.151071237483,"BA"
"4265",204717,465055.5,98.8479321330919,"BA"
"4266",204742,465055.5,80.0725532901679,"BA"
"4267",204767,465055.5,157.523191758483,"XF"
"4268",204792,465055.5,83.8463596701532,"BA"
"4269",204817,465055.5,79.9398297315354,"BA"
"4270",204842,465055.5,73.9984220876102,"BA"
"4271",204867,465055.5,147.451214463995,"BA"
"4272",204892,465055.5,86.7900441761508,"BA"
"4273",204917,465055.5,78.8461431006993,"BA"
"4274",204942,465055.5,73.0893888626531,"BA"
"4275",204967,465055.5,75.1350246288825,"BA"
"4276",204992,465055.5,61.5740019169354,"BA"
"4277",205017,465055.5,137.779345198875,"PA"
"4278",205042,465055.5,73.1334896087263,"PA"
"4279",205067,465055.5,86.9945597307898,"PA"
"4280",205092,465055.5,102.553384923479,"PA"
"4281",205117,465055.5,126.898869333952,"PA"
"4282",205167,465055.5,131.283349384834,"PA"
"4283",205192,465055.5,76.8288264471141,"PA"
"4284",205217,465055.5,74.1910118831499,"PA"
"4285",205242,465055.5,52.5910582556542,"PA"
"4286",205267,465055.5,89.4309104825406,"PA"
"4287",205292,465055.5,114.475162243336,"PA"
"4288",205317,465055.5,82.9475994029494,"PA"
"4289",205342,465055.5,65.8372798621788,"PA"
"4290",205367,465055.5,151.647791205132,"XF"
"4291",205392,465055.5,49.6031649774148,"PA"
"4292",205417,465055.5,57.0010585934802,"PA"
"4293",205442,465055.5,43.6983824549085,"PA"
"4294",205467,465055.5,45.5192476388014,"PA"
"4295",205492,465055.5,55.4111060875293,"PA"
"4296",205517,465055.5,60.1522020919364,"PA"
"4297",205542,465055.5,49.9862720770584,"PA"
"4298",205567,465055.5,44.0662262986729,"PA"
"4299",205592,465055.5,44.3219933646315,"PA"
"4300",205617,465055.5,60.3905683225855,"PA"
"4301",205642,465055.5,74.4913678157457,"PA"
"4302",205667,465055.5,92.7650826899939,"PA"
"4303",207092,465055.5,96.8338493343328,"RA"
"4304",207117,465055.5,74.4461997544556,"RA"
"4305",207142,465055.5,68.1484077340017,"RA"
"4306",207167,465055.5,106.248129869448,"RA"
"4307",207192,465055.5,113.62829688843,"RA"
"4308",207217,465055.5,103.217945420212,"RA"
"4309",207242,465055.5,114.932192855122,"RA"
"4310",207267,465055.5,106.966517950256,"RA"
"4311",207292,465055.5,71.1964422097722,"RA"
"4312",207317,465055.5,57.9405362621545,"RA"
"4313",207342,465055.5,42.9302641777569,"RA"
"4314",207367,465055.5,59.9792643903405,"RA"
"4315",207392,465055.5,49.4081195824095,"RA"
"4316",207417,465055.5,53.055852861097,"RA"
"4317",207442,465055.5,66.5943251322964,"RA"
"4318",207467,465055.5,78.4863757690028,"RA"
"4319",207492,465055.5,75.5165102178133,"RA"
"4320",207517,465055.5,111.752932408125,"RA"
"4321",201542,465080.5,57.9149305797782,"PA"
"4322",201567,465080.5,52.2634066188578,"PA"
"4323",201592,465080.5,58.7435658265567,"PA"
"4324",201792,465080.5,54.2052918700116,"PA"
"4325",201817,465080.5,50.3690955666632,"PA"
"4326",201842,465080.5,74.1985475734902,"PA"
"4327",201867,465080.5,34.3481492373885,"PA"
"4328",201892,465080.5,69.6625474591147,"PA"
"4329",201917,465080.5,59.9437532820385,"PA"
"4330",201942,465080.5,62.6082517866617,"PA"
"4331",201967,465080.5,126.060259685498,"XF"
"4332",201992,465080.5,40.8329788806972,"PA"
"4333",202017,465080.5,104.222372493795,"PA"
"4334",202042,465080.5,68.5063094588372,"PA"
"4335",202067,465080.5,66.720510487329,"PA"
"4336",202092,465080.5,112.349800376803,"XF"
"4337",202117,465080.5,106.92847453168,"XF"
"4338",202142,465080.5,140.773958898927,"XF"
"4339",202167,465080.5,151.720192095844,"XF"
"4340",202192,465080.5,217.303545691344,"XF"
"4341",202217,465080.5,146.520165414346,"XF"
"4342",202242,465080.5,231.911496829667,"XF"
"4343",202292,465080.5,304.530709569378,"XF"
"4344",202317,465080.5,130.110349246965,"XF"
"4345",202342,465080.5,126.682548796866,"XF"
"4346",202367,465080.5,82.3422924463459,"XF"
"4347",202392,465080.5,108.383577094225,"XF"
"4348",202417,465080.5,127.559781444282,"XF"
"4349",202517,465080.5,71.4235838209621,"PA"
"4350",202542,465080.5,55.0116769671257,"PA"
"4351",202567,465080.5,58.6998847356227,"PA"
"4352",202592,465080.5,103.211596473904,"XF"
"4353",202617,465080.5,83.3999642372118,"XF"
"4354",202667,465080.5,90.8870319912586,"PA"
"4355",202692,465080.5,185.854594629269,"PA"
"4356",202717,465080.5,87.7170528179265,"PA"
"4357",202742,465080.5,49.9131512029634,"PA"
"4358",202767,465080.5,53.7108954244249,"BA"
"4359",202792,465080.5,44.6538983348985,"BA"
"4360",202817,465080.5,43.8622595217495,"BA"
"4361",202842,465080.5,35.6792392812838,"BA"
"4362",202867,465080.5,51.7091671617959,"BA"
"4363",202892,465080.5,81.3092380898608,"XF"
"4364",202917,465080.5,94.5457372726899,"XF"
"4365",202942,465080.5,154.427883051567,"XF"
"4366",202967,465080.5,120.65202498194,"XF"
"4367",202992,465080.5,114.743055842241,"XF"
"4368",203017,465080.5,109.118589141235,"XF"
"4369",203042,465080.5,93.6529642464039,"XF"
"4370",203067,465080.5,163.633327477186,"XF"
"4371",203092,465080.5,106.101409729985,"XF"
"4372",203142,465080.5,64.455809322562,"BA"
"4373",203167,465080.5,92.8767961102736,"BA"
"4374",203192,465080.5,140.077841179624,"BA"
"4375",203217,465080.5,143.488200279664,"BA"
"4376",203242,465080.5,140.217243449542,"PA"
"4377",203267,465080.5,163.619049259654,"PA"
"4378",203292,465080.5,132.296109943449,"PA"
"4379",203317,465080.5,83.0390952027436,"PA"
"4380",203342,465080.5,130.175260789489,"PA"
"4381",203367,465080.5,97.8846112381403,"PA"
"4382",203392,465080.5,96.9855572176341,"PA"
"4383",203417,465080.5,101.206857778288,"BA"
"4384",203442,465080.5,83.280030122717,"BA"
"4385",203467,465080.5,110.84779190579,"BA"
"4386",203492,465080.5,95.9814194115764,"BA"
"4387",203517,465080.5,101.356426903141,"BA"
"4388",203542,465080.5,110.373419869547,"BA"
"4389",203567,465080.5,81.1352252632576,"BA"
"4390",203592,465080.5,136.803779168836,"BA"
"4391",203617,465080.5,115.05984726797,"BA"
"4392",203642,465080.5,107.910591123572,"BA"
"4393",203667,465080.5,58.2801388613659,"BA"
"4394",203692,465080.5,101.527370919559,"BA"
"4395",203717,465080.5,102.701173128196,"BA"
"4396",203742,465080.5,64.8276330782319,"BA"
"4397",203767,465080.5,67.2111723543407,"BA"
"4398",203792,465080.5,70.3521158632283,"BA"
"4399",203817,465080.5,80.1233508826668,"BA"
"4400",203842,465080.5,54.7695166573253,"BA"
"4401",203867,465080.5,94.3534290466946,"BA"
"4402",203892,465080.5,53.2554570342005,"BA"
"4403",203917,465080.5,79.3245790538037,"BA"
"4404",203942,465080.5,59.5597982042923,"BA"
"4405",203967,465080.5,37.2744130350719,"BA"
"4406",203992,465080.5,53.1127808363468,"BA"
"4407",204067,465080.5,40.8700971250157,"BA"
"4408",204092,465080.5,40.8023727099567,"BA"
"4409",204117,465080.5,57.9969252131604,"BA"
"4410",204142,465080.5,48.1190184118277,"BA"
"4411",204167,465080.5,80.6764461094965,"BA"
"4412",204192,465080.5,81.3129214435598,"BA"
"4413",204217,465080.5,82.5789217383318,"BA"
"4414",204242,465080.5,113.140892757346,"XF"
"4415",204267,465080.5,54.1444561199795,"BA"
"4416",204292,465080.5,76.5501755173954,"XF"
"4417",204317,465080.5,97.5856019365926,"XF"
"4418",204342,465080.5,123.565633585557,"XF"
"4419",204492,465080.5,81.1025402432881,"BA"
"4420",204517,465080.5,80.3888232797307,"BA"
"4421",204542,465080.5,102.71997999641,"BA"
"4422",204567,465080.5,124.635227681802,"BA"
"4423",204592,465080.5,100.299478520609,"BA"
"4424",204617,465080.5,110.393000021101,"BA"
"4425",204642,465080.5,60.8388862073108,"BA"
"4426",204667,465080.5,190.853267166223,"XF"
"4427",204692,465080.5,163.147788418591,"BA"
"4428",204717,465080.5,114.375367952508,"BA"
"4429",204817,465080.5,110.347528873977,"BA"
"4430",204842,465080.5,112.64290250605,"BA"
"4431",204867,465080.5,122.254058011734,"BA"
"4432",204892,465080.5,93.1600446175073,"BA"
"4433",204917,465080.5,111.940343236406,"BA"
"4434",204942,465080.5,58.4495988895007,"BA"
"4435",204967,465080.5,75.6979615554247,"BA"
"4436",204992,465080.5,69.590137333821,"PA"
"4437",205017,465080.5,86.8342957171281,"PA"
"4438",205042,465080.5,96.2317273563937,"PA"
"4439",205067,465080.5,59.7027948237371,"PA"
"4440",205092,465080.5,75.4424398847189,"PA"
"4441",205117,465080.5,104.115230958267,"PA"
"4442",205217,465080.5,69.8965929821803,"PA"
"4443",205267,465080.5,79.5732127619423,"PA"
"4444",205292,465080.5,89.5837490321452,"PA"
"4445",205317,465080.5,124.611873601955,"PA"
"4446",205342,465080.5,108.996902635487,"PA"
"4447",205392,465080.5,49.4495311925961,"PA"
"4448",205417,465080.5,57.5925034202833,"PA"
"4449",205442,465080.5,47.098584459144,"PA"
"4450",205467,465080.5,55.9903784721383,"PA"
"4451",205492,465080.5,65.6244929025609,"PA"
"4452",205517,465080.5,48.7017405337882,"PA"
"4453",205542,465080.5,51.0372092710764,"PA"
"4454",205567,465080.5,33.3761425101406,"PA"
"4455",205592,465080.5,39.5563040787287,"PA"
"4456",205617,465080.5,61.222094891848,"PA"
"4457",205642,465080.5,65.9417780231745,"PA"
"4458",207067,465080.5,86.6111571112664,"RA"
"4459",207092,465080.5,102.497603756375,"RA"
"4460",207117,465080.5,90.8639789323261,"RA"
"4461",207142,465080.5,76.6553002985745,"RA"
"4462",207167,465080.5,102.643353790379,"RA"
"4463",207192,465080.5,125.877476940604,"RA"
"4464",207217,465080.5,60.5917002819686,"RA"
"4465",207242,465080.5,106.658938137767,"RA"
"4466",207267,465080.5,73.8011589508962,"RA"
"4467",207292,465080.5,39.3079212785514,"RA"
"4468",207317,465080.5,57.0615122638088,"RA"
"4469",207342,465080.5,64.8733374493278,"RA"
"4470",207367,465080.5,46.0677185930409,"RA"
"4471",207392,465080.5,64.8138476920974,"RA"
"4472",207417,465080.5,65.1439542948975,"RA"
"4473",207442,465080.5,45.2557300151179,"RA"
"4474",207467,465080.5,62.9286852911262,"RA"
"4475",207492,465080.5,87.6803784269048,"RA"
"4476",207517,465080.5,80.7071121495318,"RA"
"4477",201542,465105.5,67.6197492644349,"PA"
"4478",201567,465105.5,64.9681265948627,"PA"
"4479",201592,465105.5,62.609774356159,"PA"
"4480",201617,465105.5,41.4354613188834,"PA"
"4481",201817,465105.5,50.4841040745792,"PA"
"4482",201842,465105.5,75.0012934696547,"PA"
"4483",201867,465105.5,54.1028662515727,"PA"
"4484",201892,465105.5,113.512135497888,"PA"
"4485",201917,465105.5,74.6405244050776,"PA"
"4486",201942,465105.5,87.912559467194,"PA"
"4487",201967,465105.5,83.740955941599,"PA"
"4488",201992,465105.5,39.9967304621153,"PA"
"4489",202017,465105.5,91.192428978872,"XF"
"4490",202042,465105.5,53.2005831055587,"PA"
"4491",202067,465105.5,80.1595017138858,"PA"
"4492",202092,465105.5,58.4619470203576,"PA"
"4493",202117,465105.5,113.775062790276,"XF"
"4494",202142,465105.5,166.847339225508,"XF"
"4495",202167,465105.5,124.610566378234,"XF"
"4496",202192,465105.5,197.512691134698,"XF"
"4497",202217,465105.5,214.411288633078,"XF"
"4498",202242,465105.5,368.413311389158,"XF"
"4499",202267,465105.5,219.045894740993,"XF"
"4500",202317,465105.5,151.218941907173,"XF"
"4501",202342,465105.5,133.18585613849,"XF"
"4502",202367,465105.5,105.162131945915,"XF"
"4503",202392,465105.5,69.4380262831525,"XF"
"4504",202417,465105.5,150.683561432626,"XF"
"4505",202442,465105.5,138.394665848675,"XF"
"4506",202517,465105.5,60.0017484723255,"PA"
"4507",202542,465105.5,58.4487627672622,"PA"
"4508",202567,465105.5,114.743657695098,"XF"
"4509",202592,465105.5,120.956115648927,"XF"
"4510",202617,465105.5,101.438380233034,"XF"
"4511",202642,465105.5,138.958456519127,"XF"
"4512",202667,465105.5,118.388383338681,"XF"
"4513",202717,465105.5,55.7654977000691,"PA"
"4514",202742,465105.5,39.2335987687808,"PA"
"4515",202767,465105.5,58.2466613665511,"PA"
"4516",202792,465105.5,31.1003521699543,"BA"
"4517",202817,465105.5,53.9130282363961,"BA"
"4518",202842,465105.5,59.3258992047876,"BA"
"4519",202867,465105.5,41.9890102254283,"BA"
"4520",202892,465105.5,65.3636602092674,"XF"
"4521",202917,465105.5,71.3976027370583,"XF"
"4522",202967,465105.5,103.190878986121,"XF"
"4523",202992,465105.5,113.442982515214,"XF"
"4524",203017,465105.5,129.783863163732,"XF"
"4525",203042,465105.5,92.1552096028781,"XF"
"4526",203067,465105.5,85.1297188293577,"XF"
"4527",203092,465105.5,97.9872099891797,"XF"
"4528",203117,465105.5,103.227198847502,"XF"
"4529",203142,465105.5,61.608246096061,"BA"
"4530",203167,465105.5,131.763559676019,"BA"
"4531",203192,465105.5,108.16441179315,"BA"
"4532",203217,465105.5,98.0994584192942,"BA"
"4533",203242,465105.5,172.450501031461,"BA"
"4534",203267,465105.5,172.19708759939,"PA"
"4535",203292,465105.5,250.868417797992,"PA"
"4536",203317,465105.5,144.475605872776,"PA"
"4537",203342,465105.5,101.21018771721,"PA"
"4538",203367,465105.5,114.446126168512,"PA"
"4539",203392,465105.5,113.598554756996,"BA"
"4540",203417,465105.5,103.111787277199,"BA"
"4541",203442,465105.5,82.0662208809453,"BA"
"4542",203467,465105.5,98.4381962166838,"BA"
"4543",203492,465105.5,107.661421618367,"BA"
"4544",203517,465105.5,65.5700670618869,"BA"
"4545",203542,465105.5,89.5669201700841,"BA"
"4546",203567,465105.5,63.1750414499492,"BA"
"4547",203592,465105.5,54.0927542799262,"BA"
"4548",203617,465105.5,104.637721440126,"BA"
"4549",203642,465105.5,96.314267314683,"BA"
"4550",203667,465105.5,81.8417139075649,"BA"
"4551",203692,465105.5,62.753240878956,"BA"
"4552",203717,465105.5,82.4057280103604,"BA"
"4553",203742,465105.5,63.8245215251149,"BA"
"4554",203767,465105.5,70.2980931992399,"BA"
"4555",203792,465105.5,69.8975262086077,"BA"
"4556",203817,465105.5,101.392101096552,"BA"
"4557",203842,465105.5,55.5604066314192,"BA"
"4558",203867,465105.5,92.9192328513038,"BA"
"4559",203892,465105.5,73.0319757622889,"BA"
"4560",203917,465105.5,56.7997647845146,"BA"
"4561",203942,465105.5,62.9355572087326,"BA"
"4562",203967,465105.5,45.388444639236,"BA"
"4563",204017,465105.5,41.9092686549453,"BA"
"4564",204042,465105.5,45.6061733119612,"BA"
"4565",204067,465105.5,55.9378608771155,"BA"
"4566",204092,465105.5,50.4437743523558,"BA"
"4567",204117,465105.5,53.3144041330978,"BA"
"4568",204142,465105.5,52.1618023614252,"BA"
"4569",204167,465105.5,62.6817056827358,"BA"
"4570",204192,465105.5,59.8331518993253,"BA"
"4571",204217,465105.5,74.4310078550044,"BA"
"4572",204242,465105.5,70.4370397315159,"BA"
"4573",204267,465105.5,55.0779779397481,"BA"
"4574",204317,465105.5,78.3557209192193,"BA"
"4575",204342,465105.5,127.714310262335,"XF"
"4576",204367,465105.5,105.754756847024,"XF"
"4577",204467,465105.5,258.188504740691,"BA"
"4578",204492,465105.5,106.826089752988,"BA"
"4579",204517,465105.5,117.012687784518,"BA"
"4580",204542,465105.5,123.166502744129,"BA"
"4581",204567,465105.5,180.644637487934,"BA"
"4582",204892,465105.5,112.690555412038,"PA"
"4583",204917,465105.5,82.431784125901,"PA"
"4584",204942,465105.5,99.2636333624169,"PA"
"4585",204967,465105.5,83.7975969621274,"PA"
"4586",204992,465105.5,68.7613191413916,"PA"
"4587",205017,465105.5,97.4051765322198,"PA"
"4588",205042,465105.5,96.6471173497264,"PA"
"4589",205067,465105.5,97.4342098630408,"PA"
"4590",205092,465105.5,60.3414039803502,"PA"
"4591",205117,465105.5,64.9518645416137,"PA"
"4592",205192,465105.5,61.9852159716686,"PA"
"4593",205217,465105.5,72.8409705887231,"PA"
"4594",205242,465105.5,127.343913041237,"PA"
"4595",205267,465105.5,64.7065394849531,"PA"
"4596",205292,465105.5,99.354790426604,"PA"
"4597",205317,465105.5,96.1063544122583,"PA"
"4598",205367,465105.5,68.2499999282588,"PA"
"4599",205392,465105.5,91.2054750935858,"PA"
"4600",205417,465105.5,70.4527937950384,"PA"
"4601",205442,465105.5,58.2543830982887,"PA"
"4602",205467,465105.5,47.1779517082907,"PA"
"4603",205492,465105.5,35.7278450080409,"PA"
"4604",205517,465105.5,39.3000216966774,"PA"
"4605",205542,465105.5,50.2838563470622,"PA"
"4606",205567,465105.5,48.3635192151047,"PA"
"4607",205592,465105.5,46.969469010255,"PA"
"4608",205617,465105.5,29.212594466346,"PA"
"4609",205642,465105.5,63.6289188335889,"PA"
"4610",205667,465105.5,54.0616821181863,"PA"
"4611",207042,465105.5,75.0800858430459,"RA"
"4612",207067,465105.5,79.8128824054769,"RA"
"4613",207092,465105.5,87.2156085670468,"RA"
"4614",207117,465105.5,135.092161322642,"RA"
"4615",207142,465105.5,97.7363437551821,"RA"
"4616",207167,465105.5,74.3082377478933,"RA"
"4617",207192,465105.5,85.3468024284233,"RA"
"4618",207217,465105.5,71.6036335524116,"RA"
"4619",207242,465105.5,58.4462823416628,"RA"
"4620",207267,465105.5,59.8503012892775,"RA"
"4621",207292,465105.5,35.5539280537239,"RA"
"4622",207317,465105.5,46.4706169371678,"RA"
"4623",207342,465105.5,71.8297108836715,"RA"
"4624",207367,465105.5,34.7155366332482,"RA"
"4625",207392,465105.5,57.5049380304573,"RA"
"4626",207417,465105.5,59.1993853666156,"RA"
"4627",207442,465105.5,65.0240991579389,"RA"
"4628",207467,465105.5,98.9375280108749,"RA"
"4629",207492,465105.5,95.3594946547644,"RA"
"4630",207517,465105.5,83.0936369727218,"RA"
"4631",201542,465130.5,47.8738360850519,"PA"
"4632",201567,465130.5,66.9499389265593,"PA"
"4633",201592,465130.5,73.3730734873634,"PA"
"4634",201617,465130.5,129.915251225665,"PA"
"4635",201742,465130.5,73.2247736852096,"PA"
"4636",201842,465130.5,61.3437459280586,"PA"
"4637",201867,465130.5,122.843147445978,"PA"
"4638",201892,465130.5,78.765539255775,"PA"
"4639",201917,465130.5,54.9970416749198,"PA"
"4640",201942,465130.5,99.7500275235808,"PA"
"4641",201967,465130.5,68.3428463563626,"PA"
"4642",201992,465130.5,50.7915420196848,"PA"
"4643",202017,465130.5,55.6818252828734,"PA"
"4644",202042,465130.5,28.5395527585787,"PA"
"4645",202067,465130.5,57.0409459296899,"XF"
"4646",202092,465130.5,65.4192248720081,"PA"
"4647",202117,465130.5,138.871748515467,"XF"
"4648",202142,465130.5,101.787531004061,"XF"
"4649",202167,465130.5,135.113227311636,"XF"
"4650",202192,465130.5,213.077754274429,"XF"
"4651",202217,465130.5,181.7437300402,"XF"
"4652",202242,465130.5,259.427902658623,"XF"
"4653",202267,465130.5,256.26723312707,"XF"
"4654",202292,465130.5,103.320025092551,"XF"
"4655",202317,465130.5,208.407774021343,"XF"
"4656",202342,465130.5,138.267360418976,"XF"
"4657",202367,465130.5,100.852869760491,"XF"
"4658",202392,465130.5,112.474693807886,"XF"
"4659",202417,465130.5,110.086433013847,"XF"
"4660",202442,465130.5,144.75150321175,"XF"
"4661",202467,465130.5,90.1357211675937,"PA"
"4662",202492,465130.5,72.2566470369885,"PA"
"4663",202517,465130.5,87.4281304070787,"PA"
"4664",202542,465130.5,148.251116058772,"XF"
"4665",202567,465130.5,164.180738342697,"XF"
"4666",202592,465130.5,128.364105013556,"XF"
"4667",202617,465130.5,129.668435679768,"XF"
"4668",202642,465130.5,141.932330609961,"XF"
"4669",202667,465130.5,123.873937067389,"XF"
"4670",202692,465130.5,142.732236328607,"XF"
"4671",202742,465130.5,107.881213872927,"XF"
"4672",202767,465130.5,60.1279986750936,"XF"
"4673",202792,465130.5,50.1405214506301,"PA"
"4674",202817,465130.5,45.2487171840783,"BA"
"4675",202842,465130.5,39.5155267876687,"BA"
"4676",202867,465130.5,80.1761686870101,"XF"
"4677",202892,465130.5,103.615851687843,"XF"
"4678",202917,465130.5,111.290499807286,"XF"
"4679",202942,465130.5,65.9389167276603,"BA"
"4680",202967,465130.5,73.0161672141597,"BA"
"4681",202992,465130.5,125.620900120685,"XF"
"4682",203017,465130.5,99.0633348738439,"XF"
"4683",203042,465130.5,125.074121817491,"XF"
"4684",203067,465130.5,191.198765004003,"XF"
"4685",203117,465130.5,110.782375059816,"XF"
"4686",203142,465130.5,144.967982680049,"XF"
"4687",203167,465130.5,76.7250734320649,"BA"
"4688",203192,465130.5,103.872001828534,"BA"
"4689",203217,465130.5,127.253833009038,"BA"
"4690",203242,465130.5,122.646313625477,"BA"
"4691",203267,465130.5,188.38715201762,"BA"
"4692",203292,465130.5,112.863230798951,"BA"
"4693",203317,465130.5,121.411923534856,"BA"
